subject	activity	timeBodyAccMean-X	timeBodyAccMean-Y	timeBodyAccMean-Z	timeBodyAccStd-X	timeBodyAccStd-Y	timeBodyAccStd-Z	timeGravityAccMean-X	timeGravityAccMean-Y	timeGravityAccMean-Z	timeGravityAccStd-X	timeGravityAccStd-Y	timeGravityAccStd-Z	timeBodyAccJerkMean-X	timeBodyAccJerkMean-Y	timeBodyAccJerkMean-Z	timeBodyAccJerkStd-X	timeBodyAccJerkStd-Y	timeBodyAccJerkStd-Z	timeBodyGyroMean-X	timeBodyGyroMean-Y	timeBodyGyroMean-Z	timeBodyGyroStd-X	timeBodyGyroStd-Y	timeBodyGyroStd-Z	timeBodyGyroJerkMean-X	timeBodyGyroJerkMean-Y	timeBodyGyroJerkMean-Z	timeBodyGyroJerkStd-X	timeBodyGyroJerkStd-Y	timeBodyGyroJerkStd-Z	timeBodyAccMagMean	timeBodyAccMagStd	timeGravityAccMagMean	timeGravityAccMagStd	timeBodyAccJerkMagMean	timeBodyAccJerkMagStd	timeBodyGyroMagMean	timeBodyGyroMagStd	timeBodyGyroJerkMagMean	timeBodyGyroJerkMagStd	frequenceBodyAccMean-X	frequenceBodyAccMean-Y	frequenceBodyAccMean-Z	frequenceBodyAccStd-X	frequenceBodyAccStd-Y	frequenceBodyAccStd-Z	frequenceBodyAccMeanFreq-X	frequenceBodyAccMeanFreq-Y	frequenceBodyAccMeanFreq-Z	frequenceBodyAccJerkMean-X	frequenceBodyAccJerkMean-Y	frequenceBodyAccJerkMean-Z	frequenceBodyAccJerkStd-X	frequenceBodyAccJerkStd-Y	frequenceBodyAccJerkStd-Z	frequenceBodyAccJerkMeanFreq-X	frequenceBodyAccJerkMeanFreq-Y	frequenceBodyAccJerkMeanFreq-Z	frequenceBodyGyroMean-X	frequenceBodyGyroMean-Y	frequenceBodyGyroMean-Z	frequenceBodyGyroStd-X	frequenceBodyGyroStd-Y	frequenceBodyGyroStd-Z	frequenceBodyGyroMeanFreq-X	frequenceBodyGyroMeanFreq-Y	frequenceBodyGyroMeanFreq-Z	frequenceBodyAccMagMean	frequenceBodyAccMagStd	frequenceBodyAccMagMeanFreq	frequenceBodyBodyAccJerkMagMean	frequenceBodyBodyAccJerkMagStd	frequenceBodyBodyAccJerkMagMeanFreq	frequenceBodyBodyGyroMagMean	frequenceBodyBodyGyroMagStd	frequenceBodyBodyGyroMagMeanFreq	frequenceBodyBodyGyroJerkMagMean	frequenceBodyBodyGyroJerkMagStd	frequenceBodyBodyGyroJerkMagMeanFreq	
75	13	WALKING_DOWNSTAIRS	0.2949076	-0.014372384	-0.10199394	-0.068156363	-0.032125247	-0.15833315	0.9418756	-0.211555113	-0.095082034	-0.9526431	-0.9285444	-0.893963	0.10170454	-7.52E-03	-2.53E-02	-0.074090805	-0.149027774	-0.31704661	-0.122672202	-0.023720572	0.11128424	-0.4170142	-0.198848161	-0.32277408	-0.06471998	-0.06694141	-0.051202048	-0.46373667	-0.25916325	-0.367089486	-0.02946343	-0.01560982	-0.02946343	-0.01560982	-0.12792605	-0.04339598	-0.102114481	-0.23676263	-0.32355244	-0.27649151	-0.07266027	-0.036453525	-0.15117872	-0.068043622	-0.092444417	-0.23331518	-3.86E-01	-0.01421201	0.120050768	-0.114851556	-0.207812348	-0.27613804	-0.114744976	-0.141775116	-0.356579476	-0.34660866	-4.57E-01	-0.304013848	-0.31967712	-0.13382889	-0.21290666	-0.4521904	-0.24966033	-0.42700825	-0.17469186	0.066526839	-0.034630804	0.052879188	-0.210912766	0.08214114	-0.028215666	-0.07098938	0.026643425	-0.206121707	-0.40056006	0.257421061	-0.2663999	-0.34309486	0.207435719
76	13	SITTING	0.2743285	-0.005877329	-0.09724651	-0.989546275	-0.938967742	-0.93864122	0.9255765	0.101769752	0.075777386	-0.9813791	-0.9513531	-0.9309796	0.07528659	-1.12E-03	-2.32E-02	-0.992827264	-0.984267558	-0.98761209	-0.035512486	-0.09026874	0.082343203	-0.9858443	-0.979668456	-0.96689641	-0.09591985	-0.04103669	-0.04661216	-0.99137102	-0.99177335	-0.989861382	-0.957690564	-0.93793574	-0.957690564	-0.93793574	-0.98949784	-0.9888131	-0.951142644	-0.96394059	-0.9926043	-0.99141493	-0.99013548	-0.959673916	-0.95618306	-0.989410583	-0.933666503	-0.93418901	-9.35E-03	0.025345948	0.154652094	-0.992678213	-0.983914102	-0.9852612	-0.99368217	-0.98590812	-0.9886121	0.26421426	-1.93E-03	0.092110603	-0.9832182	-0.98245605	-0.96838442	-0.9867147	-0.97827071	-0.96945175	0.100550895	-0.106178686	0.013649217	-0.95690156	-0.938529931	0.150538937	-0.988348535	-0.9883323	0.360646363	-0.973258278	-0.9642681	0.007675433	-0.99172374	-0.99121945	0.191102234
77	13	STANDING	0.2777584	-0.016789199	-0.11212414	-0.991020759	-0.949422439	-0.96753803	0.9426953	-0.239943146	-0.052485661	-0.9922324	-0.9746812	-0.9768272	0.0758631	7.62E-03	-7.05E-04	-0.987636104	-0.977704172	-0.98692624	-0.029549216	-0.075320524	0.085471247	-0.9555774	-0.971721756	-0.9734366	-0.09812	-0.04128726	-0.053926078	-0.97846512	-0.98098266	-0.985177043	-0.971564243	-0.96851967	-0.971564243	-0.96851967	-0.98680003	-0.98186562	-0.957825372	-0.9449802	-0.98363763	-0.97619766	-0.98942597	-0.959427618	-0.9775673	-0.991817705	-0.947179813	-0.96404808	3.28E-02	-0.030358425	0.087427326	-0.988198277	-0.977752775	-0.98460856	-0.988185113	-0.979412253	-0.987871531	0.23796469	-4.79E-02	0.106886231	-0.95715411	-0.97291308	-0.97439438	-0.9558184	-0.97142515	-0.97553327	-0.251063048	-0.170676015	-0.065252306	-0.972393559	-0.970445379	0.093605984	-0.981977537	-0.98062126	0.298745382	-0.9574888	-0.94685749	-0.116504836	-0.9771974	-0.97646733	0.175957474
78	13	LAYING	0.2767164	-0.020440454	-0.10433186	-0.968891989	-0.95094795	-0.950393	-0.1568522	0.656400944	0.598884989	-0.9578752	-0.9759481	-0.9598929	0.07677748	1.83E-02	-9.88E-03	-0.98541995	-0.980152343	-0.98307066	-0.0097361	-0.09662507	0.117819615	-0.9721435	-0.96270462	-0.96735051	-0.10183557	-0.0417744	-0.064877042	-0.98140474	-0.97885475	-0.989801549	-0.960517768	-0.94794475	-0.960517768	-0.94794475	-0.98546785	-0.98006624	-0.944303112	-0.94468748	-0.98544626	-0.97511331	-0.97471692	-0.965843757	-0.96629558	-0.966960088	-0.947462328	-0.94585214	-2.63E-01	0.036342496	0.076472426	-0.985199684	-0.980375137	-0.9809946	-0.987078175	-0.981394262	-0.983670049	0.16989581	6.57E-02	0.058418307	-0.96946349	-0.96868973	-0.96912688	-0.9734468	-0.95994413	-0.96979721	-0.10192654	-0.042663103	0.146509382	-0.959535494	-0.949431319	0.081511122	-0.980754386	-0.97804435	0.300750658	-0.957681621	-0.94613343	0.050207734	-0.97815081	-0.97279863	0.054446996
79	14	WALKING	0.2719596	-0.021778538	-0.10675637	-0.402639098	-0.053612669	0.0518841	0.802974	-0.270314823	-0.422495268	-0.9748169	-0.9544559	-0.947517	0.07208779	2.41E-02	2.00E-02	-0.45449702	-0.344339569	-0.47279109	-0.003476551	-0.082968285	0.051322272	-0.6003882	-0.01483926	-0.1260908	-0.11065605	-0.04389695	-0.038882592	-0.57175991	-0.5367377	-0.497187688	-0.144404672	-0.36380563	-0.144404672	-0.36380563	-0.37729316	-0.43974692	-0.137208742	-0.20140193	-0.51989505	-0.60610331	-0.42149817	-0.174601845	-0.17736643	-0.395859986	-0.054270997	0.08548921	-3.59E-01	-0.143666881	-0.17552883	-0.472360617	-0.376766601	-0.41589918	-0.48479771	-0.353526894	-0.528889535	-0.25590096	-3.63E-01	-0.323114422	-0.50859585	-0.21589495	-0.21292576	-0.6300821	0.08329506	-0.18023295	-0.159441619	-0.420295652	-0.3609703	-0.373516771	-0.45749001	-0.036832791	-0.431591453	-0.45342601	0.164708201	-0.31138645	-0.26550455	-0.039834677	-0.59103694	-0.65567766	0.200917234
80	14	WALKING_UPSTAIRS	0.2624211	-0.020438818	-0.11227969	-0.309396718	0.307195533	0.60901788	0.6882561	-0.322680365	-0.49508872	-0.9285236	-0.9072314	-0.8754508	0.0803303	-1.83E-02	3.44E-03	-0.368780419	-0.336427181	-0.32786881	0.081384169	-0.12349957	-0.044138189	-0.4542833	0.476518714	0.56487582	-0.12826667	-0.02077497	-0.013723762	-0.64661103	-0.37147972	-0.359816627	0.140108204	-0.01976867	0.140108204	-0.01976867	-0.28366384	-0.33708627	0.365779419	0.29997598	-0.39992195	-0.48581929	-0.32350844	0.016393923	0.19169374	-0.304980248	0.356072772	0.68712416	-3.89E-01	-0.366543122	-0.367877189	-0.383497147	-0.34760664	-0.26400847	-0.41096787	-0.371572473	-0.391077873	-0.26393506	-4.87E-01	-0.521529495	-0.44104836	0.11868769	0.19670322	-0.4647429	0.64623364	0.52245422	-0.389723705	-0.521877343	-0.501572598	-0.075985181	-0.143253889	-0.168723818	-0.288744334	-0.40984765	0.039928833	0.048858867	0.23665966	-0.287413084	-0.45725061	-0.56496408	0.076347168
81	14	WALKING_DOWNSTAIRS	0.2934221	-0.020014141	-0.09283302	0.01783134	0.378870492	0.45157608	0.8162964	-0.264254675	-0.392555882	-0.9190988	-0.9207259	-0.8795653	0.04286316	2.91E-02	1.05E-02	0.012959755	0.192791766	-0.13363406	-0.014707965	-0.094528841	0.035334454	-0.3545516	0.056990222	0.3561986	-0.10862038	-0.07405898	-0.06159788	-0.5370021	-0.28431802	0.091385755	0.185537707	0.42840592	0.185537707	0.42840592	0.03536014	0.19470884	0.166340012	-0.06651446	-0.27512088	-0.274744	0.02125416	0.37148247	0.28073595	0.014082609	0.2936339	0.42756383	-3.50E-01	-0.007777496	-0.098433994	-0.033782046	0.164775056	-0.02487898	-0.030239637	0.13873797	-0.244857128	-0.27101153	-3.07E-01	-0.295300086	-0.29531554	0.01320823	0.49241438	-0.3788829	0.07413912	0.1827947	-0.250106322	-0.207057454	-0.113453381	0.471905155	0.178684581	0.000464165	0.186223478	0.19426342	-0.001709236	-0.078756841	-0.22392743	0.080034792	-0.25474713	-0.35684943	0.052933743
82	14	SITTING	0.2799906	-0.008705655	-0.10040149	-0.976302248	-0.914935704	-0.92277484	0.9390388	-0.036453396	-0.094597053	-0.9762804	-0.9503227	-0.9384157	0.07418788	-4.36E-03	-1.06E-02	-0.980890655	-0.967828356	-0.97613338	-0.044040333	-0.071347828	0.092852361	-0.98083	-0.962048192	-0.95290438	-0.09216146	-0.04345773	-0.052012161	-0.99028424	-0.98691132	-0.982819139	-0.944197944	-0.92549583	-0.944197944	-0.92549583	-0.97652101	-0.97334339	-0.942756369	-0.94708116	-0.98831761	-0.98696399	-0.97645661	-0.932644766	-0.94412608	-0.976303057	-0.911591208	-0.91767816	-1.45E-01	-0.090427527	-0.035795905	-0.981566649	-0.96895177	-0.97275197	-0.981920831	-0.968943674	-0.978180021	0.00357106	-2.32E-01	-0.149511317	-0.97857712	-0.96980673	-0.95702086	-0.9815731	-0.9582274	-0.95602881	-0.107487048	-0.341282824	-0.083498997	-0.940589853	-0.929193937	0.01536805	-0.972985343	-0.97295941	0.1984141	-0.963320541	-0.94651796	-0.171970731	-0.98732424	-0.98706518	0.074067593
83	14	STANDING	0.2805456	-0.015207813	-0.1038177	-0.973268905	-0.928525725	-0.92227631	0.8753196	-0.226692231	-0.338174889	-0.9720054	-0.965781	-0.9407577	0.07379337	5.80E-03	-7.21E-03	-0.978248526	-0.966362426	-0.97076673	-0.022088653	-0.055810883	0.079047589	-0.9610918	-0.946280621	-0.94658913	-0.10071846	-0.04500968	-0.050903618	-0.96994888	-0.97069296	-0.974687866	-0.943456847	-0.93673558	-0.943456847	-0.93673558	-0.97296579	-0.97043718	-0.943530017	-0.9314262	-0.97487333	-0.96683422	-0.97269956	-0.942178248	-0.94242203	-0.973605554	-0.926055903	-0.91778186	-2.46E-01	-0.138431167	0.002530226	-0.97818164	-0.967249905	-0.96671843	-0.980396602	-0.967830182	-0.973594305	0.02375942	-2.12E-01	-0.069082605	-0.95711177	-0.95083619	-0.95099988	-0.962741	-0.94430686	-0.95016271	-0.306015726	-0.278003653	-0.198897455	-0.94971506	-0.93979987	-0.037470278	-0.970214126	-0.96967752	0.214251896	-0.944405564	-0.93481556	-0.191031011	-0.96917564	-0.96601926	0.01254087
84	14	LAYING	0.2332754	-0.011342465	-0.08683333	-0.917501887	-0.909697041	-0.90033192	-0.1454836	0.485396927	0.83656291	-0.8621369	-0.9487749	-0.9013039	0.09814038	-8.32E-03	-3.24E-02	-0.971473557	-0.968127617	-0.97243186	0.005052212	-0.153423808	0.149124058	-0.957221	-0.932499781	-0.95229697	-0.10544664	-0.03726774	-0.056617187	-0.97027496	-0.96804289	-0.979711373	-0.90597825	-0.85659312	-0.90597825	-0.85659312	-0.97257639	-0.96645091	-0.904665418	-0.91343319	-0.97562118	-0.96400992	-0.93393618	-0.930366906	-0.92788231	-0.911972655	-0.905221049	-0.89405571	-4.43E-01	-0.149752055	0.031344225	-0.972010709	-0.969342124	-0.9685932	-0.973491388	-0.969113291	-0.97491443	-0.15859909	-2.31E-01	-0.088792248	-0.94995904	-0.9380879	-0.94910716	-0.9597405	-0.92995541	-0.95779048	-0.236882321	-0.277833949	0.023333253	-0.899463669	-0.859606047	-0.131771173	-0.967988596	-0.96360743	0.175722997	-0.930151731	-0.9177601	-0.190837039	-0.96645534	-0.96366602	0.121643801
85	15	WALKING	0.2738992	-0.017080974	-0.10762182	-0.327961801	0.138912924	-0.51893263	0.9515244	-0.233918283	0.075735673	-0.9783973	-0.9710565	-0.9580588	0.08977707	8.91E-03	6.59E-04	-0.373217585	-0.031926547	-0.68626842	-0.055488385	-0.061242788	0.084248492	-0.3296246	-0.420865008	-0.48653266	-0.07766928	-0.05525366	-0.051097649	-0.28376799	-0.70240294	-0.591668608	-0.186514651	-0.32387832	-0.186514651	-0.32387832	-0.32012932	-0.31007143	-0.243711124	-0.42579847	-0.5439795	-0.63778596	-0.31744092	0.111321097	-0.55494214	-0.332520627	0.080564624	-0.53702641	-3.96E-01	0.029175544	-0.005907687	-0.390821985	-0.066937806	-0.64890525	-0.411500068	-0.060683914	-0.723051141	-0.29208832	-3.31E-01	-0.186832027	-0.25339936	-0.5354221	-0.46146407	-0.3576334	-0.36536121	-0.54399759	-0.149193146	-0.339593024	-0.048516913	-0.275156242	-0.458344792	0.078225606	-0.289753952	-0.34241193	0.016417063	-0.489166384	-0.48175022	-0.045881487	-0.64507518	-0.65401015	0.007060108
86	15	WALKING_UPSTAIRS	0.2701876	-0.028752386	-0.11695246	-0.026097184	-0.00406536	-0.37971749	0.9185448	-0.314961013	0.081180341	-0.9525624	-0.9276488	-0.9216185	0.07297243	-4.17E-03	-5.26E-03	-0.186944665	-0.311861357	-0.74880945	0.090334003	-0.154721289	0.091168149	-0.4152513	-0.330233235	-0.47736595	-0.14448599	-0.03654192	-0.07672425	-0.52553395	-0.76305351	-0.657907649	-0.000971395	-0.13655222	-0.000971395	-0.13655222	-0.31605038	-0.31336355	-0.201217274	-0.28842901	-0.66363712	-0.74895485	-0.07463284	-0.101935433	-0.53959108	-0.008382438	-0.019132833	-0.34960035	-5.05E-01	-0.149770908	-0.250961614	-0.237053073	-0.338102217	-0.71455417	-0.207231605	-0.33039143	-0.783004506	-0.43949958	-4.68E-01	-0.313514802	-0.36109686	-0.51702525	-0.48570175	-0.4372253	-0.24361227	-0.5237443	-0.284366648	-0.465209736	-0.219122886	-0.165242148	-0.255659341	-0.038301781	-0.26195668	-0.3913134	0.100960098	-0.453693566	-0.30858587	-0.291977707	-0.73142236	-0.79310448	0.144010749
87	15	WALKING_DOWNSTAIRS	0.2801989	-0.005630478	-0.11052607	0.406471051	0.186532377	-0.28198218	0.9323022	-0.167462317	0.078882241	-0.9428065	-0.9256859	-0.9340083	0.07114572	1.51E-02	-1.00E-02	0.134593836	0.015805921	-0.40400558	-0.136618653	-0.034675573	0.07117582	-0.3186925	-0.37320816	-0.25064809	-0.04825321	-0.04954155	-0.033921306	-0.45598076	-0.57496412	-0.394542241	0.320449387	0.35320401	0.320449387	0.35320401	-0.03726661	0.15963171	-0.121686321	-0.28424971	-0.50946665	-0.56364013	0.23530983	0.1675181	-0.2598122	0.466325681	0.119993604	-0.35740756	-4.46E-01	0.023364253	0.180748944	0.061968749	-0.026976942	-0.34537654	0.108062741	-0.007228602	-0.461599142	-0.37713094	-3.86E-01	-0.117402353	-0.22735957	-0.4023323	-0.1831948	-0.35163	-0.36097285	-0.3436733	-0.246346934	-0.134716107	-0.064511709	0.331150229	0.153124178	-0.058178855	0.158413335	0.15050775	-0.079965614	-0.373898631	-0.34938721	-0.110970741	-0.56539613	-0.59347244	0.056415579
88	15	SITTING	0.2729034	-0.011718847	-0.11366125	-0.987084356	-0.922407163	-0.94933803	0.8903643	0.210849305	0.00281566	-0.9826209	-0.9435614	-0.9529737	0.07847928	-8.98E-03	-2.37E-03	-0.988162334	-0.978126999	-0.98701102	-0.037711113	-0.080342876	0.095197808	-0.9882041	-0.975321519	-0.9637658	-0.09536491	-0.03960688	-0.052414834	-0.99288904	-0.99031331	-0.987937203	-0.958669836	-0.93797791	-0.958669836	-0.93797791	-0.98610784	-0.98463902	-0.957331628	-0.96347507	-0.99218889	-0.98972005	-0.98661961	-0.938926431	-0.963227	-0.987384779	-0.9191627	-0.94570471	-4.23E-05	0.09668572	0.151053127	-0.988106102	-0.978159013	-0.98490842	-0.98931436	-0.979713046	-0.987694114	0.24002278	-6.70E-06	0.039756002	-0.98615258	-0.97920172	-0.96673152	-0.9888819	-0.97345609	-0.96622865	0.105475683	-0.154626052	-0.008672597	-0.949752001	-0.941195938	0.157506319	-0.984689437	-0.98327625	0.242818344	-0.97376218	-0.96337823	-0.054403676	-0.99018096	-0.98950394	0.208016818
89	15	STANDING	0.2789158	-0.018351636	-0.10591083	-0.988949247	-0.931900148	-0.95167026	0.9655289	-0.164713175	0.064597599	-0.9884321	-0.965688	-0.9588102	0.07522807	6.17E-03	-6.59E-03	-0.985459068	-0.9677204	-0.98530194	-0.026243356	-0.065963752	0.076194674	-0.9477908	-0.971332584	-0.96816705	-0.10135879	-0.04385075	-0.052278397	-0.97151431	-0.98810741	-0.981293118	-0.961207616	-0.94860043	-0.961207616	-0.94860043	-0.98149513	-0.9799948	-0.946961381	-0.93128678	-0.98440708	-0.98143283	-0.986725	-0.943348789	-0.96547351	-0.990060963	-0.930286443	-0.94790591	6.27E-02	-0.034499003	0.099396349	-0.985353493	-0.967884709	-0.9826323	-0.986934134	-0.969934104	-0.986654459	0.26794779	-1.74E-01	0.065047508	-0.95038029	-0.97513387	-0.96826486	-0.9482752	-0.96944288	-0.97128218	-0.188670855	-0.130161073	-0.051238444	-0.960337344	-0.950204046	0.032896107	-0.979078786	-0.98018409	0.293685314	-0.9567339	-0.9288383	-0.19991355	-0.98318809	-0.98032971	0.057023866
90	15	LAYING	0.2894757	-0.016629654	-0.11853024	-0.972255552	-0.962759422	-0.92958684	-0.1719931	0.899242553	-0.036919291	-0.9615097	-0.9860362	-0.9507104	0.07675154	1.24E-02	-4.44E-03	-0.981739387	-0.970921588	-0.97840296	-0.016830089	-0.061970087	0.1134519	-0.9571677	-0.961142912	-0.95653705	-0.10226671	-0.0415879	-0.062433456	-0.97392395	-0.98048283	-0.980112733	-0.955340662	-0.94331411	-0.955340662	-0.94331411	-0.97989023	-0.97364446	-0.944605127	-0.92404301	-0.98323503	-0.97365004	-0.97401618	-0.962461124	-0.95156595	-0.971718825	-0.96459043	-0.92392399	-1.49E-01	0.240597439	0.062747481	-0.981329999	-0.970833222	-0.97477568	-0.983949291	-0.97321532	-0.980745097	0.11478748	1.41E-02	0.001033973	-0.9554136	-0.96431089	-0.9581901	-0.9582245	-0.95999191	-0.96001583	-0.154987483	-0.146020122	0.000812186	-0.956001034	-0.94550856	0.127358411	-0.973681223	-0.97253008	0.273485129	-0.946812642	-0.92368224	-0.196344268	-0.97572785	-0.97264571	0.088667133
91	16	WALKING	0.2760236	-0.020428693	-0.10880405	-0.404692524	-0.314569762	-0.15979979	0.9259813	-0.066824647	-0.217351194	-0.9824696	-0.9737848	-0.9613873	0.07702238	9.68E-03	3.61E-03	-0.396223738	-0.425563859	-0.44025822	-0.015172191	-0.069595569	0.081865074	-0.6541718	-0.612593634	-0.36548953	-0.11091735	-0.04338768	-0.053298667	-0.67588972	-0.71223775	-0.571264779	-0.258766694	-0.47180927	-0.258766694	-0.47180927	-0.36314448	-0.40338656	-0.485931933	-0.6650784	-0.67154183	-0.72280844	-0.39479043	-0.321500668	-0.24436305	-0.409070488	-0.354370679	-0.18050132	-3.51E-01	-0.027039203	0.030981108	-0.441406183	-0.454270822	-0.42233239	-0.402884115	-0.433612658	-0.456636283	-0.33091215	-3.97E-01	-0.453928998	-0.59574649	-0.61973193	-0.43288531	-0.6737411	-0.61194088	-0.40321979	-0.184031595	-0.087047584	-0.28507873	-0.410463242	-0.592150985	0.175600478	-0.378278491	-0.44144775	0.092199914	-0.669228541	-0.721137	0.179727429	-0.72068229	-0.74572685	0.107675566
92	16	WALKING_UPSTAIRS	0.2559861	-0.014365495	-0.12407452	-0.397083832	-0.163732745	-0.12928383	0.8268743	-0.080592603	-0.379059698	-0.9484136	-0.9336575	-0.9076496	0.07625267	1.74E-02	3.81E-02	-0.52108914	-0.425625937	-0.59341113	0.071840888	-0.048613679	-0.00779288	-0.5080872	-0.586382894	-0.36502517	-0.14090829	-0.02962113	-0.0354163	-0.70726417	-0.77471907	-0.717101022	-0.233990332	-0.33479508	-0.233990332	-0.33479508	-0.48321905	-0.49306713	-0.308260568	-0.51818965	-0.73770516	-0.79729323	-0.47498401	-0.268063813	-0.33585304	-0.369636141	-0.166324239	-0.09456123	-4.38E-01	-0.223644984	-0.301508249	-0.546088863	-0.468605205	-0.56522084	-0.53807309	-0.417127012	-0.620123586	-0.33223773	-5.36E-01	-0.519560112	-0.53239972	-0.64201806	-0.49242749	-0.509896	-0.5596006	-0.38730949	-0.380643599	-0.31198846	-0.419784042	-0.370649738	-0.418924256	-0.093739681	-0.475597718	-0.51993124	0.067344371	-0.630546676	-0.53248672	-0.279231071	-0.78783363	-0.82531433	0.134537892
93	16	WALKING_DOWNSTAIRS	0.2955868	-0.018389858	-0.11987371	0.207251998	-0.146993838	0.01143539	0.9178184	-0.058483268	-0.225382496	-0.9577851	-0.9554878	-0.9105889	0.09078571	-1.48E-02	-2.93E-02	-0.101186927	-0.261684752	-0.30338158	-0.022537337	-0.068264793	0.083538006	-0.4541885	-0.528329305	-0.44463633	-0.10390404	-0.05676866	-0.061213693	-0.62367602	-0.58342178	-0.540633469	0.191079794	0.11918374	0.191079794	0.11918374	-0.16590881	-0.07834989	-0.309820427	-0.42231532	-0.59089664	-0.59582221	0.03682635	-0.134598353	-0.04769426	0.266115492	-0.208680588	-0.03797162	-4.48E-01	-0.00264588	0.035294071	-0.155444883	-0.289957855	-0.24197408	-0.125682818	-0.281507407	-0.364026696	-0.3689784	-4.17E-01	-0.376637687	-0.42084401	-0.47951298	-0.37500063	-0.4703735	-0.56521403	-0.52110082	-0.28262494	0.079105923	-0.121321578	0.114032089	-0.053413718	0.020139185	-0.074565908	-0.09196234	-0.014841444	-0.48825394	-0.47993985	0.041547289	-0.58966315	-0.6334798	0.102927877
94	16	SITTING	0.2807686	-0.010249794	-0.0891404	-0.986825605	-0.951607872	-0.93967225	0.9424574	-0.086588254	0.08926822	-0.9801582	-0.9680232	-0.9458136	0.07343467	9.86E-03	-1.15E-02	-0.990861135	-0.981800971	-0.98348721	-0.041201404	-0.057452543	0.079573631	-0.9810374	-0.958336596	-0.96028783	-0.09572045	-0.04503693	-0.058837127	-0.98958328	-0.99062179	-0.988364321	-0.961879681	-0.94105124	-0.961879681	-0.94105124	-0.9874727	-0.98361533	-0.946417382	-0.9379424	-0.99244461	-0.98826125	-0.98704383	-0.961456686	-0.95955223	-0.986892418	-0.94982926	-0.93465215	-7.58E-03	0.149987934	0.131560421	-0.990964251	-0.981752167	-0.98117804	-0.991567868	-0.983230774	-0.984362469	0.20345253	-2.72E-02	0.011017371	-0.97863286	-0.966796	-0.96005826	-0.9820579	-0.95434375	-0.96427005	0.138693079	-0.174805736	0.207112798	-0.958335481	-0.94258825	0.240617264	-0.983968636	-0.98219055	0.320055145	-0.954060994	-0.93886322	0.00068806	-0.98936314	-0.98750635	0.232631766
95	16	STANDING	0.2834974	-0.016599967	-0.10365773	-0.989076812	-0.960298268	-0.95346896	0.9415877	-0.057886704	-0.166737468	-0.9853597	-0.9805524	-0.9595628	0.07364389	1.21E-02	-4.76E-03	-0.991026497	-0.982621955	-0.98807383	-0.029933729	-0.068667733	0.086734271	-0.9734001	-0.980110277	-0.98235701	-0.10010733	-0.04249822	-0.054433529	-0.98710232	-0.99258944	-0.992698523	-0.969948825	-0.95729449	-0.969948825	-0.95729449	-0.98920523	-0.98676155	-0.972528178	-0.96410577	-0.99284858	-0.99080943	-0.98942767	-0.969314015	-0.9699995	-0.989100621	-0.95817431	-0.94854027	-1.62E-02	0.067356942	0.052515871	-0.991038639	-0.982425404	-0.98609189	-0.99184715	-0.984236462	-0.98865796	0.26745246	-1.11E-02	-0.005277779	-0.97315735	-0.98359424	-0.98363927	-0.9739269	-0.97840242	-0.9835274	-0.11757014	-0.180188922	0.007915324	-0.971082558	-0.957173572	0.09249214	-0.986502688	-0.98591272	0.344673907	-0.975448632	-0.96357474	-0.083593787	-0.99117243	-0.9906728	0.211078134
96	16	LAYING	0.2742272	-0.016610351	-0.10731049	-0.973691429	-0.94306115	-0.96549028	-0.2067837	-0.019927023	0.893884469	-0.963762	-0.9660871	-0.967886	0.07839603	1.33E-02	-1.54E-03	-0.988416724	-0.984867287	-0.98764413	-0.016154541	-0.113675061	0.096621035	-0.9770108	-0.970747514	-0.98478148	-0.10220957	-0.03477353	-0.057679044	-0.98583546	-0.98904658	-0.994465158	-0.961834635	-0.95789593	-0.961834635	-0.95789593	-0.98834966	-0.987891	-0.9517771	-0.95902004	-0.99083953	-0.98821243	-0.98021319	-0.963635575	-0.97458007	-0.971409075	-0.937083637	-0.96252437	-3.46E-01	-0.18301814	0.130679193	-0.988580046	-0.984752927	-0.98554495	-0.989287359	-0.986215013	-0.988348905	0.06559672	-1.86E-02	0.06520786	-0.97589241	-0.97609292	-0.98595779	-0.9775096	-0.96813525	-0.985731	-0.125551598	-0.215507801	0.100235755	-0.968020521	-0.958111896	-0.121302341	-0.987514525	-0.98724716	0.353266128	-0.970249639	-0.95897508	-0.124998553	-0.98869528	-0.9880584	0.090987583
